"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"IRL","PHARMAEXP","TOT","USD_CAP","A","1998",184.401,
"IRL","PHARMAEXP","TOT","USD_CAP","A","1999",209.317,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2000",259.398,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2001",308.097,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2002",357.489,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2003",389.095,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2004",439.097,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2005",478.63,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2006",527.657,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2007",553.508,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2008",581.225,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2009",583.463,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2010",600.152,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2011",599.58,"B"
"IRL","PHARMAEXP","TOT","USD_CAP","A","2012",627.851,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2013",582.303,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2014",555.2,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2015",560.482,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2016",591.263,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2017",602.378,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2018",605.775,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2019",582.281,
"IRL","PHARMAEXP","TOT","USD_CAP","A","2020",618.621,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1988",1.534,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1989",1.545,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1990",1.498,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1991",1.512,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1992",1.524,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1993",1.438,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1994",1.39,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1995",1.338,"B"
"ITA","PHARMAEXP","TOT","PC_GDP","A","1996",1.387,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1997",1.455,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1998",1.496,
"ITA","PHARMAEXP","TOT","PC_GDP","A","1999",1.549,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2000",1.601,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2001",1.696,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2002",1.72,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2003",1.674,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2004",1.714,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2005",1.699,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2006",1.698,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2007",1.627,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2008",1.637,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2009",1.698,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2010",1.672,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2011",1.627,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2012",1.461,"B"
"ITA","PHARMAEXP","TOT","PC_GDP","A","2013",1.497,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2014",1.508,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2015",1.582,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2016",1.54,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2017",1.528,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2018",1.554,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2019",1.581,"B"
"ITA","PHARMAEXP","TOT","PC_GDP","A","2020",1.724,
"ITA","PHARMAEXP","TOT","PC_GDP","A","2021",1.658,"P"
"ITA","PHARMAEXP","TOT","USD_CAP","A","1988",242.881,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1989",261.488,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1990",273.02,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1991",290.283,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1992",301.412,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1993",284.56,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1994",284.259,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1995",286.138,"B"
"ITA","PHARMAEXP","TOT","USD_CAP","A","1996",305.288,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1997",333.384,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1998",358.5,
"ITA","PHARMAEXP","TOT","USD_CAP","A","1999",381.619,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2000",429.62,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2001",471.653,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2002",501.305,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2003",489.341,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2004",514.622,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2005",510.092,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2006",535.788,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2007",539.188,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2008",562.602,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2009",557.06,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2010",582.095,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2011",574.551,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2012",510.916,"B"
"ITA","PHARMAEXP","TOT","USD_CAP","A","2013",519.224,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2014",516.479,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2015",551.703,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2016",577.766,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2017",594.489,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2018",625.637,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2019",651.265,"B"
"ITA","PHARMAEXP","TOT","USD_CAP","A","2020",670.499,
"ITA","PHARMAEXP","TOT","USD_CAP","A","2021",708.137,"P"
"JPN","PHARMAEXP","TOT","PC_GDP","A","1980",1.323,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1984",1.239,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1985",1.165,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1986",1.212,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1987",1.295,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1988",1.26,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1989",1.316,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1990",1.233,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1991",1.321,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1992",1.326,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1993",1.409,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1994",1.361,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1995",1.299,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1996",1.265,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1997",1.226,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1998",1.168,
"JPN","PHARMAEXP","TOT","PC_GDP","A","1999",1.246,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2000",1.295,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2001",1.365,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2002",1.37,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2003",1.462,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2004",1.466,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2005",1.516,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2006",1.521,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2007",1.554,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2008",1.61,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2009",1.88,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2010",1.855,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2011",1.983,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2012",2.016,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2013",2.013,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2014",2.017,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2015",2.121,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2016",1.979,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2017",1.947,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2018",1.912,
"JPN","PHARMAEXP","TOT","PC_GDP","A","2019",2.268,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1980",113.323,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1984",145.151,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1985",147.09,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1986",162.442,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1987",185.826,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1988",199.967,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1989",227.937,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1990",233.282,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1991",266.744,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1992",275.869,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1993",296.49,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1994",299.07,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1995",297.368,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1996",302.192,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1997",298.214,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1998",281.881,
"JPN","PHARMAEXP","TOT","USD_CAP","A","1999",302.756,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2000",340.098,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2001",366.913,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2002",384.942,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2003",428.518,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2004",448.278,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2005",489.158,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2006",506.852,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2007",537.234,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2008",557.041,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2009",623.452,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2010",648.83,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2011",707.419,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2012",749.96,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2013",812.268,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2014",813.859,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2015",891.136,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2016",797.703,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2017",806.324,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2018",810.493,
"JPN","PHARMAEXP","TOT","USD_CAP","A","2019",954.452,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1970",0.551,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1971",0.458,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1972",0.427,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1973",0.365,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1974",0.315,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1975",0.485,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1976",0.5,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1977",0.461,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1978",0.511,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1979",0.672,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1980",0.738,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1981",0.783,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1982",0.774,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1983",0.751,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1984",0.704,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1985",0.715,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1986",0.689,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1987",0.671,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1988",0.69,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1989",0.806,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1990",0.785,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1991",0.753,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1992",0.76,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1993",0.763,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1994",0.756,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1995",0.771,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1996",0.819,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1997",0.812,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1998",0.818,
"KOR","PHARMAEXP","TOT","PC_GDP","A","1999",0.863,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2000",0.953,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2001",1.137,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2002",1.111,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2003",1.22,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2004",1.214,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2005",1.251,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2006",1.358,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2007",1.358,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2008",1.381,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2009",1.463,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2010",1.46,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2011",1.454,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2012",1.43,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2013",1.385,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2014",1.388,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2015",1.382,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2016",1.436,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2017",1.442,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2018",1.498,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2019",1.579,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2020",1.665,
"KOR","PHARMAEXP","TOT","PC_GDP","A","2021",1.634,"P"
"KOR","PHARMAEXP","TOT","USD_CAP","A","1970",4.063,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1971",3.708,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1972",3.836,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1973",3.937,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1974",3.909,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1975",6.647,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1976",8.142,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1977",8.73,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1978",11.357,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1979",17.286,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1980",19.681,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1981",23.602,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1982",26.409,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1983",30.072,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1984",32.203,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1985",36.062,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1986",40.039,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1987",45.172,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1988",53.908,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1989",69.239,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1990",76.984,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1991",82.134,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1992",88.727,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1993",96.453,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1994",104.113,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1995",117.774,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1996",132.636,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1997",137.862,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1998",129.986,
"KOR","PHARMAEXP","TOT","USD_CAP","A","1999",148.675,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2000",177.311,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2001",221.206,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2002",236.499,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2003",268.497,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2004",285.824,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2005",307.442,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2006",350.583,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2007",381.061,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2008",398.134,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2009",426.259,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2010",463.256,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2011",475.841,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2012",483.09,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2013",471.788,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2014",478.42,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2015",517.207,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2016",553.111,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2017",570.4,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2018",613.284,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2019",635.721,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2020",713.002,
"KOR","PHARMAEXP","TOT","USD_CAP","A","2021",728.435,"P"
"LUX","PHARMAEXP","TOT","PC_GDP","A","1970",0.608,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1971",0.676,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1972",0.652,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1973",0.627,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1974",0.597,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1975",0.707,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1976",0.71,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1977",0.719,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1978",0.754,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1979",0.751,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1980",0.749,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1981",0.774,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1982",0.729,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1983",0.707,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1984",0.713,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1985",0.755,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1986",0.762,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1987",0.819,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1988",0.813,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1989",0.802,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1990",0.793,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1991",0.764,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1994",0.646,"B"
"LUX","PHARMAEXP","TOT","PC_GDP","A","1995",0.664,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1996",0.642,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1997",0.67,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1998",0.67,
"LUX","PHARMAEXP","TOT","PC_GDP","A","1999",0.672,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2000",0.654,"B"
"LUX","PHARMAEXP","TOT","PC_GDP","A","2001",0.699,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2002",0.735,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2003",0.763,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2004",0.758,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2005",0.727,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2006",0.677,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2007",0.657,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2008",0.637,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2009",0.685,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2010",0.644,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2011",0.528,"B"
"LUX","PHARMAEXP","TOT","PC_GDP","A","2012",0.663,"B"
"LUX","PHARMAEXP","TOT","PC_GDP","A","2013",0.639,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2014",0.612,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2015",0.594,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2016",0.588,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2017",0.587,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2018",0.593,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2019",0.577,
"LUX","PHARMAEXP","TOT","PC_GDP","A","2020",0.601,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1970",32.065,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1971",35.959,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1972",38.127,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1973",44.341,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1974",50.769,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1975",54.189,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1976",60.128,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1977",63.006,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1978",74.606,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1979",83.703,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1980",93.153,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1981",102.724,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1982",103.473,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1983",106.374,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1984",115.811,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1985",128.669,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1986",144.592,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1987",164.381,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1988",183.43,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1989",207.18,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1990",220.448,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1991",232.561,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1994",227.52,"B"
"LUX","PHARMAEXP","TOT","USD_CAP","A","1995",252.509,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1996",255.563,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1997",287.122,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1998",298.88,
"LUX","PHARMAEXP","TOT","USD_CAP","A","1999",338.318,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2000",376.489,"B"
"LUX","PHARMAEXP","TOT","USD_CAP","A","2001",407.024,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2002",462.209,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2003",483.735,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2004",497.269,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2005",498.272,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2006",525.621,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2007",542.908,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2008",555.407,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2009",563.008,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2010",543.835,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2011",428.823,"B"
"LUX","PHARMAEXP","TOT","USD_CAP","A","2012",554.233,"B"
"LUX","PHARMAEXP","TOT","USD_CAP","A","2013",565.568,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2014",550.605,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2015",548.094,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2016",564.386,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2017",570.39,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2018",596.77,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2019",570.325,
"LUX","PHARMAEXP","TOT","USD_CAP","A","2020",586.787,
"MEX","PHARMAEXP","TOT","PC_GDP","A","1999",0.832,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2000",0.887,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2001",0.959,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2002",1.098,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2003",2.087,"B"
"MEX","PHARMAEXP","TOT","PC_GDP","A","2004",2.087,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2005",2.078,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2006",1.964,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2007",1.956,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2008",1.889,"B"
"MEX","PHARMAEXP","TOT","PC_GDP","A","2009",1.989,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2010",1.462,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2011",1.247,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2012",1.325,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2013",1.311,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2014",1.279,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2015",1.295,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2016",1.262,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2017",1.253,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2018",1.219,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2019",1.207,
"MEX","PHARMAEXP","TOT","PC_GDP","A","2020",1.34,
"MEX","PHARMAEXP","TOT","USD_CAP","A","1999",90.205,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2000",103.114,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2001",112.922,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2002",129.947,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2003",247.284,"B"
"MEX","PHARMAEXP","TOT","USD_CAP","A","2004",269.151,
"MEX","PHARMAEXP","TOT","USD_CAP","A","2005",274.714,
